ENSEMBL	ENTREZID	SYMBOL	GENENAME	H1	H2	H3	W1	W2	W3
ENSMUSG00000017221	22123	Psmd3	proteasome (prosome, macropain) 26S subunit, non-ATPase, 3	3934.5658267772	4783.88247269429	3793.22247207198	3777.30349682987	3909.62425126707	4277.17708133132
ENSMUSG00000017264	50912	Exosc10	exosome component 10	1090.55900633498	1065.38355608111	1094.0755694363	1057.32213265964	1013.78900143266	1065.58940650228
ENSMUSG00000017286	67201	Glod4	glyoxalase domain containing 4	917.631491263964	762.835313213414	700.817074126475	819.799385300988	749.858531473305	793.193703912952
ENSMUSG00000017288	68299	Vps53	VPS53 GARP complex subunit	1009.67355573725	1087.36355663132	1035.60740210918	1042.33283306905	1075.45499908671	1038.06756090387
ENSMUSG00000017291	216965	Taok1	TAO kinase 1	4755.50666445306	3702.98362210715	4615.78148364672	4766.59726980912	4970.27941091681	4176.26364747051
ENSMUSG00000017299	76233	Dnttip1	deoxynucleotidyltransferase, terminal, interacting protein 1	595.019406695985	694.30942914509	579.876070477221	571.89943053346	648.726295320656	616.771616743701
ENSMUSG00000017300	21925	Tnnc2	troponin C2, fast	105380.726079328	118692.002971172	93127.776545122	118152.57751134	127240.386239423	119995.952497386
ENSMUSG00000017307	170789	Acot8	acyl-CoA thioesterase 8	203.608203228782	246.951770887732	185.816641368391	198.319963814023	236.79743099157	213.823569649132
ENSMUSG00000017309	52685	Cd300lg	CD300 molecule like family member G	1151.92038265051	1510.15533192079	1229.43338146759	1191.07280592957	1725.41461436045	1496.76498754392
ENSMUSG00000017314	50997	Mpp2	membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)	251.023812199868	231.436476381697	255.497881881538	274.419484812427	208.431072070705	227.937336622672
ENSMUSG00000017344	22370	Vtn	vitronectin	777.24409999663	1071.84826212529	933.087875836964	774.831486529204	1331.98554932758	1025.36517062769
ENSMUSG00000017376	18099	Nlk	nemo like kinase	405.356970811639	350.387067594636	419.689310676883	442.76084944526	418.095464094491	406.476488837954
ENSMUSG00000017386	22032	Traf4	TNF receptor associated factor 4	134.809084329559	174.5470631929	124.144738845261	132.597650224492	109.765475824217	115.027200834352
ENSMUSG00000017390	11676	Aldoc	aldolase C, fructose-bisphosphate	13.9457673444371	14.2223532971992	12.0140069850253	6.91813827258218	8.63323967156766	11.9967019275091
ENSMUSG00000017400	217154	Stac2	SH3 and cysteine rich domain 2	3.7188712918499	10.3435296706904	4.00466899500843	4.61209218172145	2.46663990616219	0.705688348677003
ENSMUSG00000017404	19921	Rpl19	ribosomal protein L19	17.664638636287	15.5152945060355	10.4121393870219	16.1423226360251	7.39991971848657	16.2308320195711
ENSMUSG00000017405	140859	Nek8	NIMA (never in mitosis gene a)-related expressed kinase 8	38.1184307414615	43.960001100434	40.847623749086	40.3558065900627	51.799438029406	41.6356125719432
ENSMUSG00000017412	12298	Cacnb4	calcium channel, voltage-dependent, beta 4 subunit	20.4537921051745	21.980000550217	32.8382857590691	4.61209218172145	12.3331995308109	7.76257183544704
ENSMUSG00000017417	72324	Plxdc1	plexin domain containing 1	239.867198324319	345.215302759291	221.858662323467	214.462286450048	271.330389677841	256.164870569752
ENSMUSG00000017418	75869	Arl5b	ADP-ribosylation factor-like 5B	1238.38414018602	1025.30237860718	1347.17064992084	1269.47837301883	1298.68591059439	1231.42616844137
ENSMUSG00000017421	22680	Zfp207	zinc finger protein 207	2665.50099843342	2182.48476051567	2713.56371101771	2513.59023903819	2557.90558269019	2301.24970503571
ENSMUSG00000017428	69077	Psmd11	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11	2989.97251864732	3025.48242867693	2921.00556495915	3076.26548520821	3095.63308223355	2999.17548187726
ENSMUSG00000017446	56745	C1qtnf1	C1q and tumor necrosis factor related protein 1	159.911465549546	191.355298907772	227.465198916479	103.772074088733	134.431874885839	173.599333774543
ENSMUSG00000017453	19193	Pipox	pipecolic acid oxidase	1.85943564592495	1.29294120883629	7.20840419101517	1.15302304543036	4.93327981232438	1.41137669735401
ENSMUSG00000017466	21858	Timp2	tissue inhibitor of metalloproteinase 2	3027.16123156582	3611.18479627977	4309.02383862907	1683.41364632833	1975.77856483591	2646.33130753876
ENSMUSG00000017478	76014	Zc3h18	zinc finger CCCH-type containing 18	1197.47655597567	1450.68003631432	1203.00256610053	1129.96258452176	1186.45379486401	1212.37258302709
ENSMUSG00000017485	21974	Top2b	topoisomerase (DNA) II beta	3692.83919280695	2721.6412446004	3475.25175386832	3525.94447292605	3415.06295008155	3063.39312160687
ENSMUSG00000017491	218772	Rarb	retinoic acid receptor, beta	270.54788648208	315.477654956056	351.60993776174	231.757632131503	294.763468786382	292.860664700956
ENSMUSG00000017493	16010	Igfbp4	insulin-like growth factor binding protein 4	1306.25354126228	1521.79180280032	1508.15834352017	808.269154846685	841.124208001306	1246.95131211227
ENSMUSG00000017499	23834	Cdc6	cell division cycle 6	22.3132277510994	9.05058846185406	34.4401533570725	10.3772074088733	18.4997992962164	8.46826018412404
ENSMUSG00000017548	52615	Suz12	SUZ12 polycomb repressive complex 2 subunit	1198.40627379863	1018.837672563	1250.25766024163	1281.00860347313	1254.28639228347	1132.62979962659
ENSMUSG00000017550	237877	Atad5	ATPase family, AAA domain containing 5	99.4798070569849	91.7988258273769	88.1027178901854	88.782774498138	97.4322762934064	103.030498906843
ENSMUSG00000017561	54394	Crlf3	cytokine receptor-like factor 3	253.812965668756	192.648240116608	277.924028253585	258.277162176401	271.330389677841	241.345415247535
ENSMUSG00000017607	217169	Tns4	tensin 4	11.1566138755497	11.6364708795267	8.81027178901854	8.07116131801254	2.46663990616219	5.64550678941603
ENSMUSG00000017615	21927	Tnfaip1	tumor necrosis factor, alpha-induced protein 1 (endothelial)	3097.81978611097	2954.37066219093	3401.56584436016	3210.01615847813	3197.99863833928	3435.99656970833
ENSMUSG00000017631	109934	Abr	active BCR-related gene	1175.16332822457	1062.79767366343	1127.71478899437	1084.99468574997	938.556484294713	1815.73612114593
ENSMUSG00000017639	268451	Rab11fip4	RAB11 family interacting protein 4 (class II)	3.7188712918499	11.6364708795267	23.2270801710489	6.91813827258218	9.86655962464875	19.0535854142791
ENSMUSG00000017652	21939	Cd40	CD40 antigen	25.1023812199868	11.6364708795267	25.6298815680539	27.6725530903287	32.0663187801085	19.0535854142791
ENSMUSG00000017664	228875	Slc35c2	solute carrier family 35, member C2	543.884926433048	650.349428044656	537.426579130131	520.013393489094	510.594460575573	565.962055638957
ENSMUSG00000017667	228876	Zfp334	zinc finger protein 334	192.451589353232	227.557652755188	200.233449750421	204.085079041174	170.198153525191	244.168168642243
ENSMUSG00000017670	140579	Elmo2	engulfment and cell motility 2	689.850624638157	708.531782442289	660.770384176391	634.1626749867	583.360337807358	661.229982710352
ENSMUSG00000017677	78889	Wsb1	WD repeat and SOCS box-containing 1	1269.06482834378	915.402375856097	1212.61377168855	1412.4532306522	1282.65275120434	916.689164931428
ENSMUSG00000017679	76080	Ttpal	tocopherol (alpha) transfer protein-like	382.114025237578	309.012948911874	354.813672957747	355.131097992552	352.729506581193	384.600150028967
ENSMUSG00000017686	59040	Rhot1	ras homolog family member T1	2516.74614675942	2133.35299457989	2434.03781516612	2630.04556662666	2529.53922376932	2378.1697350415
ENSMUSG00000017692	246104	Rhbdl3	rhomboid like 3	167.349208133246	148.688239016174	132.95501063428	212.156240359187	204.731112211462	177.127775517928
ENSMUSG00000017697	11486	Ada	adenosine deaminase	11.1566138755497	16.8082357148718	18.4214773770388	17.2953456814555	13.566519483892	19.7592737629561
ENSMUSG00000017707	26943	Serinc3	serine incorporator 3	6300.6976862167	5722.55779030944	5869.24287908435	5480.31853493052	6280.06520108893	7186.02445457793
ENSMUSG00000017713	71776	Tha1	threonine aldolase 1	224.991713156919	272.810595064458	191.423177961403	236.369724313225	230.630831226165	229.348713320026
ENSMUSG00000017715	74451	Pgs1	phosphatidylglycerophosphate synthase 1	929.717822962476	1009.78708410115	938.694412429976	899.357975435683	853.457407532117	1003.4888318187
ENSMUSG00000017716	11799	Birc5	baculoviral IAP repeat-containing 5	26.9618168659118	14.2223532971992	16.8196097790354	13.8362765451644	24.6663990616219	8.46826018412404
ENSMUSG00000017718	71562	Afmid	arylformamidase	35.3292772725741	36.2023538474162	42.4494913470893	42.6618526809234	29.5996788739463	54.3380028481293
ENSMUSG00000017721	78928	Pigt	phosphatidylinositol glycan anchor biosynthesis, class T	1130.53687272237	1364.05297532229	1038.81113730519	928.183551571443	1056.9551997905	1128.39566953453
ENSMUSG00000017723	67701	Wfdc2	WAP four-disulfide core domain 2	0	3.87882362650888	7.20840419101517	1.15302304543036	0	0
ENSMUSG00000017724	18612	Etv4	ets variant 4	310.525752869467	312.891772538383	302.752976022637	222.53344776806	262.697150006273	258.281935615783
ENSMUSG00000017734	52840	Dbndd2	dysbindin (dystrobrevin binding protein 1) domain containing 2	221.272841865069	170.668239566391	257.099749479541	225.992516904351	219.530951648435	225.114583227964
ENSMUSG00000017737	17395	Mmp9	matrix metallopeptidase 9	5.57830693777485	14.2223532971992	17.6205435780371	0	4.93327981232438	1.41137669735401
ENSMUSG00000017740	57138	Slc12a5	solute carrier family 12, member 5	59.5019406695985	31.0305890120711	52.0606969351096	34.5906913629109	49.3327981232438	47.9868077100362
ENSMUSG00000017747	80860	Ghdc	GH3 domain containing	307.73659940058	316.770596164892	292.340836635615	295.173899630173	289.830188974057	285.098092865509
ENSMUSG00000017754	18830	Pltp	phospholipid transfer protein	813.503095092166	1373.10356378414	1005.17191774712	758.689163893179	968.156163168659	776.257183544704
ENSMUSG00000017756	20499	Slc12a7	solute carrier family 12, member 7	593.15997105006	646.470604418147	610.311554839285	543.073854397701	612.960016681304	582.192887658528
ENSMUSG00000017760	19025	Ctsa	cathepsin A	2390.30452283653	2920.75419076119	2538.96014283534	2416.73630322204	2492.53962517689	2466.38077862613
ENSMUSG00000017764	71971	Zswim1	zinc finger SWIM-type containing 1	215.694534927294	309.012948911874	280.32682965059	277.878553948718	220.764271601516	277.335521030062
ENSMUSG00000017765	20498	Slc12a4	solute carrier family 12, member 4	1589.81747726583	1632.98474676024	1665.1413681245	1272.93744215512	1344.31874885839	1442.42698469579
ENSMUSG00000017774	17913	Myo1c	myosin IC	2862.60117690146	3144.43301988987	3113.22967671955	2628.89254358123	2842.80249185192	3076.80120023174
ENSMUSG00000017776	12928	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	3577.55418275961	2893.60242537563	3902.95040253522	3558.2291181981	3563.06134445128	3476.22080558292
ENSMUSG00000017778	12867	Cox7c	cytochrome c oxidase subunit 7C	92.9717822962476	126.708238465957	132.95501063428	116.455327588467	131.965234979677	131.9637212026
ENSMUSG00000017781	18738	Pitpna	phosphatidylinositol transfer protein, alpha	2341.02947821951	2521.23535723077	2410.00980119607	2457.0921098121	2619.57158034424	2395.81194375843
ENSMUSG00000017801	21428	Mlx	MAX-like protein X	414.654149041264	447.357658257358	455.731331631959	418.547365491222	404.528944610599	398.00822865383
ENSMUSG00000017802	67998	Retreg3	reticulophagy regulator family member 3	1705.10248731318	1799.77416270012	1581.84425302833	1750.28898296329	1614.41581858315	1676.00982810788
ENSMUSG00000017817	59091	Jph2	junctophilin 2	17979.8129782713	23800.4617722585	18010.5983381509	19245.1076512782	19403.8228218249	20536.2366348495
ENSMUSG00000017830	80861	Dhx58	DEXH (Asp-Glu-X-His) box polypeptide 58	42.7670198562739	43.960001100434	46.4541603420978	36.8967374537716	59.1993577478925	25.4047805523721
ENSMUSG00000017831	271457	Rab5a	RAB5A, member RAS oncogene family	1742.29120023168	1579.97415719795	1565.02464324929	1712.23922246409	1624.2823782078	1654.83917764757
ENSMUSG00000017837	71966	Nkiras2	NFKB inhibitor interacting Ras-like protein 2	1014.32214485206	1158.47532311732	1036.40833590818	1021.5784182513	1056.9551997905	1218.01808981651
ENSMUSG00000017843	26931	Ppp2r5c	protein phosphatase 2, regulatory subunit B', gamma	4475.66159974136	4507.19305400332	4643.01323281277	4720.47634799191	4442.4184709981	4686.47632356398
ENSMUSG00000017858	245866	Ift52	intraflagellar transport 52	626.629812676709	610.268250570731	517.403234155089	605.337098850941	568.560498370384	575.841692520435
ENSMUSG00000017861	17865	Mybl2	myeloblastosis oncogene-like 2	2.78915346888743	3.87882362650888	12.814940784027	4.61209218172145	3.69995985924328	4.23413009206202
ENSMUSG00000017897	14049	Eya2	EYA transcriptional coactivator and phosphatase 2	85.5340397125478	118.950591212939	108.126062865228	63.41626749867	57.9660377948114	86.0939785385944
ENSMUSG00000017929	56336	B4galt5	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5	575.495332413773	522.348248369863	774.50298363463	635.31569803213	659.826174898385	623.122811881794
ENSMUSG00000017969	19223	Ptgis	prostaglandin I2 (prostacyclin) synthase	137.598237798446	187.476475281263	193.825979358408	53.0390600897967	81.3991169033522	98.0906804661035
ENSMUSG00000017978	320405	Cadps2	Ca2+-dependent activator protein for secretion 2	262.180426075418	266.345889020277	186.617575167393	191.40182554144	250.363950475462	282.981027819478
ENSMUSG00000017999	228889	Ddx27	DEAD box helicase 27	502.047624399737	589.58119122935	540.630314326138	475.04549471731	550.060699074168	553.259665362771
ENSMUSG00000018001	19159	Cyth3	cytohesin 3	999.446659684662	937.382376406314	1139.7287959794	787.514740028938	825.091048611252	1093.11125210068
ENSMUSG00000018008	72318	Cyth4	cytohesin 4	112.49585657846	113.778826377594	139.362481026293	46.1209218172145	54.2660779355681	42.3413009206202
ENSMUSG00000018012	170758	Rac3	Rac family small GTPase 3	15.8052029903621	25.8588241767259	12.0140069850253	21.9074378631769	24.6663990616219	19.7592737629561
ENSMUSG00000018040	74778	Rrp7a	ribosomal RNA processing 7 homolog A	469.50750059605	575.358837932151	442.916390847932	479.657586899031	495.7946211386	498.921662514641
ENSMUSG00000018042	109754	Cyb5r3	cytochrome b5 reductase 3	1912.42956183381	2234.20240886912	2011.14476929323	1915.17127845983	1974.54524488283	2075.42943345907
ENSMUSG00000018068	70422	Ints2	integrator complex subunit 2	322.612084567979	298.669419241184	401.267833299845	355.131097992552	378.629225595896	256.870558918429
ENSMUSG00000018076	76199	Med13l	mediator complex subunit 13-like	1389.9281453289	1355.00238686044	1427.264029821	1308.68115656346	1357.88526834228	1481.94553222171
ENSMUSG00000018102	68024	H2bc4	H2B clustered histone 4	1667.91377439468	1626.52004071606	1617.88627398341	1761.8192134176	1605.78257891158	1723.99663581792
ENSMUSG00000018126	207495	Baiap2l2	BAI1-associated protein 2-like 2	43.6967376792364	100.849414289231	68.880306714145	40.3558065900627	72.7658772317846	73.3915882624084
ENSMUSG00000018143	17135	Mafk	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)	1389.9281453289	1929.06828358375	1773.26743098973	1591.1718026939	1763.64753290596	2174.93149062252
ENSMUSG00000018160	19014	Med1	mediator complex subunit 1	1832.47382905904	1656.25768851929	1948.6719329711	1788.33874346249	1905.47932751029	1718.3511290285
ENSMUSG00000018166	13867	Erbb3	erb-b2 receptor tyrosine kinase 3	725.179901910731	779.643548928286	652.761046186374	677.977550713054	735.058692036332	798.839210702368
ENSMUSG00000018167	59045	Stard3	START domain containing 3	438.826812438289	438.307069795504	420.490244475885	409.323181127779	411.928864329086	637.942267204011
ENSMUSG00000018168	22780	Ikzf3	IKAROS family zinc finger 3	7.43774258369981	1.29294120883629	5.6065365930118	3.45906913629109	1.23331995308109	4.23413009206202
ENSMUSG00000018169	17305	Mfng	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	107.847267463647	152.567062642683	106.524195267224	93.3948666798594	87.5657166687577	139.02060468937
ENSMUSG00000018171	75909	Vmp1	vacuole membrane protein 1	1662.33546745691	1587.73180445097	1648.32175834547	1806.78711218938	1726.64793431353	1630.84577379256
ENSMUSG00000018189	56207	Uchl5	ubiquitin carboxyl-terminal esterase L5	757.720025714418	667.157663759528	743.266565473564	993.905865160973	847.290807766712	791.076638866921
ENSMUSG00000018196	69367	Glrx2	glutaredoxin 2 (thioltransferase)	931.577258608401	758.956489586905	816.95247498172	967.386335116075	945.956404013199	877.170617405515
ENSMUSG00000018199	20822	Ro60	Ro60, Y RNA binding protein	731.687926671469	509.4188362815	593.491945060249	762.14823302947	675.85933428844	575.841692520435
ENSMUSG00000018209	58231	Stk4	serine/threonine kinase 4	814.432812915129	797.744725851994	864.207569122819	854.390076663899	878.123806593739	797.427834005014
